"","X","id","pname","gender","fname","canonical_fname","oname","born_on_year","begin_on_year","begin_on_month","begin_on_day","end_on_year","end_on_month","end_on_day","nationality"
"182",6704,5246,"Alexander Loveday",0,"Member of Section","First Division","Economic and Financial Section",1888,1919,7,1,1929,1,1,"British"
"183",6705,5246,"Alexander Loveday",0,"Director","First Division","Financial Section & Economic Intelligence Service",1888,1931,4,1,1939,7,15,"British"
"184",6706,5246,"Alexander Loveday",0,"Chief of Section","First Division","Economic and Financial Section",1888,1929,1,1,1931,4,1,"British"
"185",6707,5246,"Alexander Loveday",0,"Director","First Division","League of Nations",1888,1939,7,15,1940,8,6,"British"
"186",6713,5251,"José H. Porto",0,"Member of Section","First Division","Economic and Financial Section",NA,1926,11,11,1928,11,10,"South American"
"187",6716,9233,"Charles Watson Dawson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1892,1928,8,30,1929,4,15,"British"
"188",6729,5267,"Chester Purves",0,"Translator","First Division","Secretary-General's Office",NA,1924,11,24,1925,4,6,"British"
"189",6730,5267,"Chester Purves",0,"Précis Writer","First Division","Précis-Writing Department",NA,1927,5,17,1930,12,31,"British"
"190",6731,5267,"Chester Purves",0,"Précis Writer","First Division","Deputy Secretary-General's Office",NA,1936,2,21,1936,12,31,"British"
"191",6732,5267,"Chester Purves",0,"Member of Section","First Division","Personnel Office",NA,1937,1,1,1940,7,24,"British"
"192",6733,9233,"Charles Watson Dawson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1892,1929,8,26,1930,2,17,"British"
"193",6736,9233,"Charles Watson Dawson",0,"Verbatim Reporter","Second Division","Pool",1892,1926,11,9,1926,11,19,"British"
"194",6748,9233,"Charles Watson Dawson",0,"Verbatim Reporter","Second Division","Pool",1892,1926,11,19,1926,11,28,"British"
"195",6753,9233,"Charles Watson Dawson",0,"Verbatim Reporter","Second Division","Pool",1892,1928,2,20,1928,3,15,"British"
"196",6755,9233,"Charles Watson Dawson",0,"Verbatim Reporter","Second Division","Pool",1892,1928,6,20,1928,8,30,"British"
"197",6760,5288,"Ludwig Thorwald de Krabbe",0,"Member of Section","First Division","Information Section",1884,1921,4,1,1931,4,16,"Scandinavian"
"198",6761,5288,"Ludwig Thorwald de Krabbe",0,"Member of Section","First Division","Administrative and Minorities Section",1884,1931,4,16,1933,10,27,"Scandinavian"
"199",6762,5288,"Ludwig Thorwald de Krabbe",0,"Member of Section","First Division","Political Section",1884,1935,10,27,1939,4,30,"Scandinavian"
"200",6763,5288,"Ludwig Thorwald de Krabbe",0,"League of Nations staff","League of Nations staff","League of Nations",1884,1924,8,1,1925,12,31,"Scandinavian"
"201",6774,9233,"Charles Watson Dawson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1892,1930,9,4,1930,10,4,"British"
"202",6778,9233,"Charles Watson Dawson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1892,1936,6,26,1936,7,6,"British"
"203",6779,9233,"Charles Watson Dawson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1892,1937,5,25,1937,5,29,"British"
"204",6780,5301,"Ernest W. H. Jackman",0,"League of Nations staff","League of Nations staff","League of Nations",NA,1920,8,1,1923,11,10,"British"
"205",6781,5301,"Ernest W. H. Jackman",0,"Member of Section","First Division","Disarmament Section",NA,1920,8,1,1923,11,10,"British"
"206",6782,5302,"Per Jacobsson",0,"Member of Section","First Division","Economic and Financial Section",1894,1920,4,23,1928,12,31,"Scandinavian"
"207",6783,5303,"Eric Ibbetson James",0,"Member of Section","First Division","Economic and Financial Section",1888,1920,11,13,1921,1,1,"British"
"208",6784,5303,"Eric Ibbetson James",0,"Member of Section","First Division","Economic and Financial Section",1888,1921,1,1,1921,7,29,"British"
"209",6785,5303,"Eric Ibbetson James",0,"Member of Section","First Division","Précis-Writing Department",1888,1921,7,29,1921,10,15,"British"
"210",6786,5303,"Eric Ibbetson James",0,"Member of Section","First Division","Précis-Writing Department",1888,1922,7,14,1922,11,30,"British"
"211",6787,5303,"Eric Ibbetson James",0,"Member of Section","First Division","Précis-Writing Department",1888,1923,8,5,1924,1,19,"British"
"212",6788,5303,"Eric Ibbetson James",0,"Minute Writer","Second Division","League of Nations",1888,1924,NA,NA,1924,NA,NA,"British"
"213",6795,5307,"Thomas Frank Johnson",0,"League of Nations staff","League of Nations staff","High Commission for Refugees",1887,1921,NA,NA,1930,1,1,"British"
"214",6796,5307,"Thomas Frank Johnson",0,"Chief of Section","First Division","Refugee Section",1887,1930,1,1,1931,3,31,"British"
"215",6802,5311,"M. F. W. Joseph",1,"Member of Section","First Division","Financial Section & Economic Intelligence Service",1910,1936,10,1,1938,2,12,"British"
"216",6803,5311,"M. F. W. Joseph",1,"Member of Section","First Division","Department II",1910,1934,8,21,1944,2,20,"British"
"217",6819,9233,"Charles Watson Dawson",0,"Verbatim Reporter","Second Division","General Assemblies Staff",1892,1937,9,13,1937,10,6,"British"
"218",6833,5335,"Robert  Haas",0,"Member of Section","First Division","Communications and Transit Section",1891,1919,12,9,1927,1,1,"French"
"219",6834,5335,"Robert  Haas",0,"Chief of Section","First Division","Communications and Transit Section",1891,1927,1,1,1931,1,1,"French"
"220",6835,5335,"Robert  Haas",0,"Director","First Division","Communications and Transit Section",1891,1931,1,1,1935,11,3,"French"
"221",6836,5335,"Robert  Haas",0,"Secretariat","Secretariat","Advisory and Technical Committee for Communications and Transit of the League of Nations",1891,1921,NA,NA,NA,NA,NA,"French"
"222",6840,5337,"Max Habicht",0,"Member of Section","First Division","Social Questions and Opium Traffic Section",1899,1928,10,1,1934,11,28,"Swiss"
"223",6841,5337,"Max Habicht",0,"Member of Section","First Division","Legal Section",1899,1934,11,28,1939,3,11,"Swiss"
"224",6852,5346,"Edouard Rodolphe de Haller",0,"Member of Section","First Division","Administrative and Minorities Section",1897,1926,4,6,1928,7,1,"Swiss"
"225",6853,5346,"Edouard Rodolphe de Haller",0,"Member of Section","First Division","Mandates Section",1897,1928,7,1,1935,12,1,"Swiss"
"226",6854,5346,"Edouard Rodolphe de Haller",0,"Acting Director","First Division","Mandates Section",1897,1935,12,1,1937,12,31,"Swiss"
"227",6855,5346,"Edouard Rodolphe de Haller",0,"Director","First Division","Mandates Section",1897,1938,1,1,1940,7,31,"Swiss"
"228",6857,5347,"William Martin",0,"Assistant Director","First Division","Information Section",NA,1919,10,26,1920,7,15,"Swiss"
"229",6873,5359,"Pierre Comert",0,"Director","First Division","Information Section",1880,1919,7,21,1932,12,31,"French"
"230",6875,5361,"James Edward Meade",0,"Expert/Specialist","First Division","Financial Section & Economic Intelligence Service",1907,1938,1,3,1940,6,13,"British"
"231",6896,5381,"Jean Daniel de Montenach",0,"Member of Section","First Division","Political Section",1892,1920,3,10,1939,2,13,"Swiss"
"232",6901,5386,"John Hamilton",0,"League of Nations staff","League of Nations staff","League of Nations",NA,1920,9,NA,NA,NA,NA,"British"
"233",6904,5389,"Denys Noël  Crapon",0,"Expert/Specialist","First Division","Disarmament Section",1887,1933,7,10,1937,8,31,"French"
"234",6905,5390,"Winifred Hamilton",1,"League of Nations staff","League of Nations staff","Communications and Transit Section",1895,1921,7,4,1922,3,27,"British"
"235",6906,11401,"Constance Myra Harris",1,"Shorthand Typist","Second Division","Pool",1896,1919,8,12,1922,10,30,"British"
"236",6907,5391,"Dame Rachel Eleanor Crowdy",1,"Chief of Section","First Division","Social Questions and Opium Traffic Section",1884,1922,8,1,1931,1,14,"British"
"237",6908,11272,"David William Alun Llewellyn",0,"Translator","First Division","Pool",1903,1937,5,12,1937,5,31,"British"
"238",6909,11272,"David William Alun Llewellyn",0,"Précis Writer","First Division","Pool",1903,1937,5,125,1937,5,31,"British"
"239",6910,5393,"Âke  Hammarskjöld",0,"Member of Section","First Division","Legal Section",1893,1920,3,19,1922,NA,NA,"Scandinavian"
"240",6922,5403,"Edward Albert Radice",0,"Expert/Specialist","First Division","Economic and Financial Section",NA,1939,4,22,1930,9,24,"British"
"241",6930,5407,"Humphrey Charles Mynors",0,"Expert/Specialist","First Division","Economic and Financial Section",NA,1926,9,22,1926,10,21,"British"
"242",6940,5412,"William Harpham",0,"Expert/Specialist","First Division","Economic Relations Section",1906,1937,9,15,1939,11,6,"British"
"243",6945,5417,"Edwin  Haward",0,"Expert/Specialist","First Division","Information Section",1884,1939,1,16,1939,12,12,"British"
"244",6946,10945,"Doris Mary de Zouche",1,"Translator","First Division","Pool",1890,1924,8,25,1925,10,3,"British"
"245",6953,5423,"Prof. William E. Rappard",0,"Director","First Division","Mandates Section",NA,1920,11,1,1924,12,31,"Swiss"
"246",6955,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Ninth Ordinary Session of Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"247",6956,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Tenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"248",6957,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Eleventh Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"249",6958,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Twelfth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"250",6959,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Special Session of the Assembly Convened in Virtue of Article 15 of the Covenant at the Request of the Chinese Government",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"251",6960,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Thirteenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"252",6961,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Fourteenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"253",6962,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Fifteenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"254",6963,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Sixteenth Ordinary Session of the Assembly, part one",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"255",6964,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Seventeenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"256",6965,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Eighteenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"257",6966,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Nineteenth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"258",6967,5423,"Prof. William E. Rappard",0,"League of Nations General Assembly Delegate","Representative","General Assembly: Twentieth Ordinary Session of the Assembly",NA,NA,NA,NA,NA,NA,NA,"Swiss"
"259",6977,5430,"Florian Delhorbe",0,"Member of Section","First Division","Précis-Writing Department",1888,1921,4,1,1924,8,31,"Swiss"
"260",6978,5431,"Luis Ernesto Denegri",0,"Correspondent","Second Division","League of Nations",NA,1929,9,26,1930,9,25,"South American"
"261",6979,5432,"Antoine Charles Pierre Denis",0,"Member of Section","First Division","Political Section",1883,1920,9,5,1921,9,NA,"French"
"262",6980,5432,"Antoine Charles Pierre Denis",0,"Member of Section","First Division","Deputy Secretary-General's Office",1883,1921,9,NA,1926,12,31,"French"
"263",6981,5432,"Antoine Charles Pierre Denis",0,"Expert/Specialist","First Division","Financial Section & Economic Intelligence Service",1883,1932,4,18,1932,10,8,"French"
"264",6983,5434,"Eugène  Derobert",0,"Expert/Specialist","First Division","Economic Relations Section",1886,1930,2,6,1940,5,23,"Swiss"
"265",6985,10945,"Doris Mary de Zouche",1,"Translator","First Division","Pool",1890,1926,7,19,1936,12,31,"British"
"266",6986,10945,"Doris Mary de Zouche",1,"Translator","First Division","Pool",1890,1946,4,6,1946,4,18,"British"
"267",6987,10945,"Doris Mary de Zouche",1,"Précis Writer","First Division","Pool",1890,1937,1,1,1940,11,30,"British"
"268",6988,11439,"Dorothy Henley",1,"Shorthand Typist","Second Division","Pool",1897,1946,4,6,1946,4,18,"British"
"269",6989,11068,"Dorothy Isobel Lang",1,"Stenographer","Second Division","Pool",1892,1926,4,26,1926,6,19,"British"
"270",6990,11538,"Dorothy Mary Hoon",1,"Shorthand Typist","Second Division","Pool",1885,1926,6,7,1926,6,26,"British"
"271",6999,10344,"Dulcie Grace Yorke",1,"Shorthand Typist","Second Division","Pool",1887,1925,9,7,1930,NA,NA,"British"
"272",7000,5443,"Eduardo Diez de Medina",0,"Correspondent","Second Division","League of Nations",1882,1933,8,1,1938,12,31,"South American"
"273",7001,5444,"Fernando Diez de Medina",0,"Correspondent","Second Division","League of Nations",1908,1939,1,1,1946,7,31,"South American"
"274",7007,5447,"Bengt Helger",0,"Expert/Specialist","First Division","Financial Section & Economic Intelligence Service",NA,1938,1,24,1939,3,28,"Scandinavian"
"275",7021,10344,"Dulcie Grace Yorke",1,"Shorthand Typist","Second Division","Pool",1887,1930,9,10,1930,12,31,"British"
"276",7022,5456,"Sir Eric Drummond",0,"Secretary-General","First Division","Secretary-General's Office",1876,1919,5,5,1933,6,30,"British"
"277",7023,5457,"William Martin Hill",0,"Member of Section","First Division","Economic and Financial Section",1905,1927,10,3,1934,2,8,"British"
"278",7024,5457,"William Martin Hill",0,"Member of Section","First Division","Under Secretaries-Generals' in charge of Political Section Office",1905,1934,2,8,1939,6,12,"British"
"279",7025,5457,"William Martin Hill",0,"League of Nations staff","League of Nations staff","League of Nations",1905,1939,6,12,1940,1,1,"British"
"280",7026,5457,"William Martin Hill",0,"League of Nations staff","League of Nations staff","League of Nations",1905,1940,1,1,1945,6,27,"British"
"281",7027,5457,"William Martin Hill",0,"League of Nations staff","League of Nations staff","Secretary-General's Office",1905,1945,7,26,1946,5,7,"British"
"282",7031,10344,"Dulcie Grace Yorke",1,"Shorthand Typist","Second Division","Pool",1887,1931,6,1,1931,9,28,"British"
"283",7033,5463,"Erik Einan Ekstrand ",0,"Director","First Division","Social Questions and Opium Traffic Section",1880,1931,4,7,1939,7,4,"Scandinavian"
"284",7042,5469,"Georges Maxime Rastel",0,"Member of Section","First Division","Financial Section & Economic Intelligence Service",1910,1939,3,6,1940,6,30,"French"
"285",7051,5476,"W. J. Hinton",0,"Research Student","First Division","Information Section",NA,1938,8,15,1938,8,31,"British"
"286",7055,5479,"Marcel Hoden",0,"Member of Section","First Division","Information Section",1888,1921,5,1,1931,1,1,"French"
"287",7056,5479,"Marcel Hoden",0,"Member of Section","First Division","Deputy Secretary-General's Office",1888,1931,1,1,1933,7,1,"French"
"288",7057,5479,"Marcel Hoden",0,"Chef de Cabinet","First Division","Secretary-General's Office",1888,1933,7,1,1938,10,31,"French"
"289",7060,10344,"Dulcie Grace Yorke",1,"Shorthand Typist","Second Division","Pool",1887,1932,1,4,1932,6,19,"British"
"290",7061,5483,"Bertil Arne Renborg",0,"Chief of Section","First Division","Social Questions and Opium Traffic Section",NA,1939,11,1,1946,8,31,"Scandinavian"
"291",7073,5495,"José Eduardo Guerra",0,"Correspondent","Second Division","League of Nations",1893,1928,12,1,1930,11,30,"South American"
"292",7079,5500,"John MacKey Hodge",0,"Member of Section","First Division","Disarmament Section",1881,1923,11,5,1925,12,7,"British"
